* NAME                                S               BETX               ALFX               BETY               ALFY                MUX                MUY                NDX                 DX                 DY                DPX                DPY                  X                  Y                K1L               K1SL                K2L                K3L                K4L                 WX                 WY               PHIX               PHIY               DMUX               DMUY KEYWORD                           DBX                DBY                R11                R12                R21                R22 
$ %s                                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le %s                                %le                %le                %le                %le                %le                %le 
 "BPM.16R8.B2"              563.9300781        33.66575561       0.5274609655        171.4871919       -2.350466869        1.552072436        1.582777519       0.1889622351        1.096400438                  0     -0.01432386696                  0   -3.469508943e-08                  0                 -0                 -0                 -0                 -0                 -0         27.9233743        35.44576428        2.916685301        2.904778678       0.5380581565      -0.1540600386 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.17R8.B2"              617.3815622        171.9341845       -2.353692819         33.4870884       0.5260233572        1.687618745        1.696713117       0.1648962091        2.162179712                  0      0.02986886505                  0   -5.083257205e-08                  0                 -0                 -0                 -0                 -0                 -0         26.5085977        34.06916933        3.185386004         3.15853021       -2.775757993       -3.616011443 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.18R8.B2"              670.8330463        33.52652972       0.5292289725        171.7209625       -2.356709486        1.801289344         1.83286333       0.1902336954        1.101493011                  0      -0.0144931697                  0    3.089977022e-10                  0                 -0                 -0                 -0                 -0                 -0        54.85442884        29.47915151        3.438420482        3.431854806      -0.2271372716       -2.922799681 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.19R8.B2"              724.2845304        171.3582772       -2.350446361        33.59433046       0.5286314607         1.93752023        1.946483954       0.1653607831        2.164636933                  0      0.02982605109                  0    5.957520195e-08                  0                 -0                 -0                 -0                 -0                 -0        56.07066631        46.90350262        3.723171538         3.56292518        5.222465483        1.679552841 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.20R8.B2"              777.7360145        33.66494091       0.5274240882        171.4882384       -2.350478948         2.05113809        2.082465718        0.189328161        1.098510329                  0     -0.01459812535                  0    3.469689941e-08                  0                 -0                 -0                 -0                 -0                 -0        48.72510705        48.25698233        3.951880767        3.832698658        2.506627666        3.287134137 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.21R8.B2"              831.1874986        171.9388578       -2.353777609        33.48702717       0.5260288368        2.186684131        2.196401018       0.1640805712        2.151514008                  0      0.02963168554                  0    5.118301492e-08                  0                 -0                 -0                 -0                 -0                 -0          47.254448        44.39231512        4.222707511         4.07551911       -2.618215338       -1.257419992 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.22R8.B2"              884.6389827        33.52730417       0.5292654177        171.7199547       -2.356698404        2.300351256        2.332551943       0.1888337072        1.093399414                  0     -0.01442942668                  0   -1.049007713e-10                  0                 -0                 -0                 -0                 -0                 -0        76.05604865        40.39223714        4.454513877        4.339534828        1.626160342       -2.968391769 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.23R8.B2"              938.0904667        171.4546228       -2.351692052        33.48930991       0.5274465333        2.436530926         2.44638723       0.1642013319        2.150063443                  0      0.02969398445                  0   -5.927501937e-08                  0                 -0                 -0                 -0                 -0                 -0        77.64941412        64.75278045        4.735400622        4.524514143        8.892509307        2.713708739 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.24R8.B2"              991.5419508        33.45054173       0.5255885516        171.6899805       -2.356298375        2.550547629        2.582552838       0.1889792515        1.092988776                  0     -0.01440912037                  0    -3.45870146e-08                  0                 -0                 -0                 -0                 -0                 -0        70.42999637        66.21865644        4.965739315        4.796021495        4.459749064         6.68646873 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.25R8.B2"              1044.993435        171.9291832       -2.360128609        33.48887164       0.5272651762        2.686684078        2.696401099       0.1639884648        2.150245761                  0      0.02970458315                  0   -5.118158807e-08                  0                 -0                 -0                 -0                 -0                 -0        68.95704264        61.41762322        5.238192521        5.031799939       -2.474481255        1.066497902 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.26R8.B2"              1098.444919          33.527319       0.5292655486        171.7199412       -2.356698123        2.800351195        2.832551921       0.1888428295        1.093452476                  0     -0.01440415051                  0    1.048941253e-10                  0                 -0                 -0                 -0                 -0                 -0        97.78590964        58.17024677        5.464438672        5.295559874        3.517708297       -3.009931439 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.27R8.B2"              1151.896403        171.4546383       -2.351691819        33.48929742       0.5274463239        2.936530817        2.946387239       0.1643214897        2.151636895                  0      0.02972261205                  0    5.927500321e-08                  0                 -0                 -0                 -0                 -0                 -0        99.60690138        84.71824302        5.743285086        5.503457094        12.56820462        3.750145067 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.28R8.B2"              1205.347887        33.45051159       0.5255883196        171.6900068       -2.356299117        3.050547574        3.082552868       0.1891305064        1.093863088                  0     -0.01442448018                  0    3.458700684e-08                  0                 -0                 -0                 -0                 -0                 -0         92.4433538        86.21613272        5.973689037        5.775519953        6.383116831        10.08903831 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.29R8.B2"              1258.799371        171.9291775       -2.360129468        33.48887059       0.5272653419        3.186684111         3.19640112       0.1640805512        2.151453179                  0      0.02971198754                  0    5.118158146e-08                  0                 -0                 -0                 -0                 -0                 -0        90.97609205        81.00807146        6.246225508        6.008061874       -2.329884588        3.391048825 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.30R8.B2"              1312.250855        33.52732707       0.5292656445        171.7199328       -2.356698084        3.300351211        3.332551952       0.1888335735        1.093399013                  0     -0.01442942816                  0   -1.048959132e-10                  0                 -0                 -0                 -0                 -0                 -0        89.58168373        80.06304863        6.471314701        6.283713682        3.472969472       -2.672533411 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.31R8.B2"               1365.70234        171.4546293       -2.351691445        33.48930867       0.5274463903        3.436530815        3.446387251       0.1642012492        2.150062401                  0      0.02969397189                  0    -5.92750021e-08                  0                 -0                 -0                 -0                 -0                 -0        91.58001463        107.0039354        6.750591308        6.498665011        11.44540715        5.657446653 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.32R8.B2"              1419.153824        33.45051888       0.5255883254        171.6900024       -2.356298695        3.550547563         3.58255285       0.1889792709        1.092988515                  0     -0.01440910429                  0   -3.458700873e-08                  0                 -0                 -0                 -0                 -0                 -0        84.50051093        108.5051199        6.981834827         6.77084751        5.446780345        14.00202774 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.33R8.B2"              1472.605308         171.929177       -2.360129218        33.48887287       0.5272653192        3.686684078          3.6964011       0.1639884905        2.150246059                  0       0.0297045933                  0   -5.118158764e-08                  0                 -0                 -0                 -0                 -0                 -0        83.04323511        103.2206424        7.254541832        7.002105833       -2.189421711        5.733578675 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
