* NAME                                S               BETX               ALFX               BETY               ALFY                MUX                MUY                NDX                 DX                 DY                DPX                DPY                  X                  Y                K1L               K1SL                K2L                K3L                K4L                 WX                 WY               PHIX               PHIY               DMUX               DMUY KEYWORD                           DBX                DBY                R11                R12                R21                R22 
$ %s                                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le %s                                %le                %le                %le                %le                %le                %le 
 "BPM.15R2.B1"               840.565806        34.75272948       0.5323785845        172.9017197       -2.329421241         2.07234985        2.224252085       0.1869317399        1.101989631                  0     -0.01334681241                  0    1.464187128e-08                  0                  0                  0                  0                  0                  0        32.39167929           21.37819        3.749475606        4.347259993       -1.057832747       -6.053428077 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.16R2.B1"              894.0143219        169.0231671       -2.281278248        36.83247859       0.5658622826        2.206315449        2.331520802       0.1682683029        2.187637867                  0       0.0302217555                  0    1.404540394e-08                  0                  0                  0                  0                  0                  0        32.50136864        27.28079604        4.010155116        4.528177881       -4.091070459       -3.713172671 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.17R2.B1"              947.4628378        33.13407297       0.5077773926        171.5095379       -2.258656464        2.321976561        2.459507042       0.1954550636        1.125082419                  0      -0.0145727011                  0   -4.398590733e-09                  0                  0                  0                  0                  0                  0        35.92502355        28.99362131        4.280601254        4.785906825        -6.06852099       -2.166485165 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.18R2.B1"              1000.911354        170.0893922       -2.343102408        34.93875851       0.5390471573        2.459720124        2.570744154       0.1665190946        2.171714122                  0      0.02951867633                  0   -3.114197228e-08                  0                  0                  0                  0                  0                  0        36.31391368        22.19149113        4.562425998        5.032458093       -2.450662196       -4.208237644 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.19R2.B1"               1054.35987        34.75268999       0.5321636161        171.6983051       -2.314001183        2.571651696        2.703119565       0.1858379266        1.095540821                  0     -0.01480259369                  0   -1.466163263e-08                  0                  0                  0                  0                  0                  0        32.18820117         20.5318174        4.748467179        5.296820481       -0.325882399       -5.730219339 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.20R2.B1"              1107.808386        169.0591886       -2.281741468        36.80503061       0.5584531651        2.705598413        2.810881188       0.1606876381        2.089305065                  0       0.0284877358                  0    -1.41853108e-08                  0                  0                  0                  0                  0                  0        32.28689154        27.45083679        5.009087117        5.490636877       -3.322855854       -3.743409931 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.21R2.B1"              1161.256901        33.13414915       0.5079928535        172.7162926       -2.275055771        2.821244289        2.938351405       0.1862878874        1.072315365                  0     -0.01357774118                  0    4.332722824e-09                  0                  0                  0                  0                  0                  0        35.50201247        29.04994468        5.277896162        5.749003422        -5.33167931       -1.616145647 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.22R2.B1"              1214.705417        170.0533548       -2.342637894        34.99923188       0.5467996693        2.959007444        3.049006096       0.1614099505        2.104858505                  0      0.02918618108                  0    3.107824482e-08                  0                  0                  0                  0                  0                  0         35.9329377        21.83630356         5.55969897        5.982087565       -1.789085213       -3.196532189 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.23R2.B1"              1268.153933        33.08566175       0.5137660705        172.1858265        -2.31900445         3.07431219        3.181020268       0.1862483964         1.07130333                  0     -0.01391863257                  0    1.423068304e-08                  0                  0                  0                  0                  0                  0        32.01170389        20.28220939        5.753766669        6.242076962       0.3460899452       -5.315195465 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.24R2.B1"              1321.602449        170.7001018       -2.352892892        34.85543259       0.5426517169        3.211900049        3.292122459       0.1608299678        2.101279701                  0      0.02914102307                  0     1.30220836e-08                  0                  0                  0                  0                  0                  0         31.8576563         27.6136323        6.021578599        6.456792925       -2.830453403       -3.759278233 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.25R2.B1"              1375.050965        33.14537902       0.5182968082        172.5761415        -2.32819679        3.326811429        3.424297844       0.1859109997        1.070327246                  0     -0.01386481885                  0     -4.8319474e-09                  0                  0                  0                  0                  0                  0        35.71474986        29.09264017        6.288376865        6.725198599       -4.610145055       -1.194333975 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.26R2.B1"              1428.499481        170.0457392       -2.342666537        35.00455251        0.546511644        3.464589567         3.53496504       0.1611982546        2.102050824                  0      0.02917257805                  0   -3.153408005e-08                  0                  0                  0                  0                  0                  0        36.23940909         21.6865055        6.570016051        6.950304833      -0.9087794304       -2.416770401 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.27R2.B1"              1481.947997        33.08987774       0.5137707928        172.2471862        -2.31964681        3.579888494        3.666935041       0.1862920358        1.071622614                  0     -0.01385620663                  0   -1.406154257e-08                  0                  0                  0                  0                  0                  0        31.79139147        20.27431059        6.765535349        7.207860539        1.015968872       -4.815421684 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.28R2.B1"              1535.396513        170.7069105       -2.352851341        34.85128341       0.5429699066        3.717460748        3.778021395       0.1611576421         2.10560283                  0      0.02921663369                  0   -1.191824243e-08                  0                  0                  0                  0                  0                  0        31.52995257        27.69277572        7.033326847        7.431701127       -2.310689541       -3.641445412 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.29R2.B1"              1588.845029        33.14109822       0.5182865255        172.5122114       -2.327487419        3.832378384         3.91023943       0.1863097032        1.072553395                  0       -0.013910325                  0    5.324167741e-09                  0                  0                  0                  0                  0                  0        35.93500756        29.04238426        7.298925522        7.701427129       -3.875511115       -0.831835009 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.30R2.B1"              1642.293545        170.0397458        -2.34272053        35.00750052       0.5461657372        3.970171897        4.020925637       0.1614048129        2.104707284                  0      0.02918353423                  0    3.195127536e-08                  0                  0                  0                  0                  0                  0        36.54661528        21.62990039        7.580393431        7.918394867     -0.02946455225        -1.65609685 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.31R2.B1"               1695.74206        33.09421657        0.513786585        172.3131879       -2.320417558        4.085464073        4.152855052       0.1862107846        1.071225451                  0     -0.01391704081                  0    1.387517124e-08                  0                  0                  0                  0                  0                  0        36.20342709        19.95373822        7.819102972        8.188728359        1.019911944       -4.128518554 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.32R2.B1"              1749.190576        170.7120918       -2.352785166        34.84954867       0.5433407287        4.223021271        4.263919158        0.160817206        2.101186755                  0      0.02914063955                  0     1.07997955e-08                  0                  0                  0                  0                  0                  0        35.46660231        27.30448649        8.088486865        8.417716443       -3.370487278       -3.197350821 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.33R2.B1"              1802.639092        33.13669905       0.5182652305        172.4446559       -2.326661672        4.337946084        4.396175673       0.1859377603        1.070341137                  0     -0.01386269045                  0   -5.809864912e-09                  0                  0                  0                  0                  0                  0        41.94723146        28.56852246        8.342422788        8.688208399       -4.034304125      -0.3304279119 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.34R2.B1"              1856.087608         170.035384       -2.342799074        35.00800584       0.5457729034        4.475754412        4.506886937       0.1612150109        2.102205317                  0      0.02917523671                  0   -3.232931971e-08                  0                  0                  0                  0                  0                  0        42.89401696        21.27563571        8.622265424        8.900607737       0.8417306514      -0.9106240185 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.33L3.B1"              1909.536124        33.09866763       0.5138133454        172.3817739       -2.321292007        4.591038924        4.638780554       0.1862807348         1.07169992                  0      -0.0138578749                  0   -1.367179825e-08                  0                  0                  0                  0                  0                  0        43.03876064        19.51188552        8.859808035        9.169424384       0.9546015998       -3.414895814 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.32L3.B1"               1962.98464        170.7156178       -2.352694288        34.85028809       0.5437526385        4.728581657        4.749816693       0.1611602073        2.105690047                  0      0.02921691965                  0   -9.668114731e-09                  0                  0                  0                  0                  0                  0        41.99463991         26.7284682        9.130934857        9.403764476       -4.423728442       -2.731897888 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.31L3.B1"              2016.433156        33.13220257       0.5182329875        172.3755796       -2.325745086        4.843514534        4.882106296       0.1863318053         1.07253666                  0     -0.01391239116                  0    6.288443241e-09                  0                  0                  0                  0                  0                  0        41.82556277        28.50107968        9.353638766        9.664657123       -4.778822477       0.2700376815 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.30L3.B1"              2069.881672        170.0326958       -2.342902093        35.00603005       0.5453451683        4.981337036        4.992847932       0.1613960688        2.104549632                  0      0.02918086598                  0    3.266775016e-08                  0                  0                  0                  0                  0                  0        42.84706574        21.54011824        9.633267747        9.869268559       0.1145122931       0.1104466891 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.29L3.B1"              2123.330188        33.10320031        0.513850978        172.4508032       -2.322243526         5.09661302        5.124711707       0.1861721593        1.071148606                  0     -0.01391530076                  0    1.345167205e-08                  0                  0                  0                  0                  0                  0        35.61027121         20.7370865        9.844118609        10.12214563       0.5700846868       -2.601901068 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.28L3.B1"              2176.778704        170.7174749       -2.352579511         34.8534738       0.5441927695        5.234141975        5.235715046       0.1608083927         2.10110473                  0      0.02914044304                  0    8.524585209e-09                  0                  0                  0                  0                  0                  0        34.67949175        27.25924177        10.11393084        10.36791253       -3.880714811        -2.52287044 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.27L3.B1"               2230.22722        33.12763473        0.518190032        172.3071356       -2.324766385        5.349083755         5.36803132       0.1859665562        1.070360474                  0     -0.01386068024                  0   -6.759316741e-09                  0                  0                  0                  0                  0                  0        34.72151092        29.12739366        10.33513075        10.63117692       -4.604062922       0.6222240885 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.26L3.B1"              2283.675735        170.0316727       -2.343028655        35.00165726       0.5448960733         5.48691972        5.478807661       0.1612290866        2.102365917                  0      0.02917791482                  0   -3.296615113e-08                  0                  0                  0                  0                  0                  0        35.62034899         22.9912171        10.61607401        10.82703848      -0.6247360091         1.07391932 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.25L3.B1"              2337.124251        33.10780805       0.5138993211        172.5181185       -2.323241702         5.60218633        5.610648418       0.1862682777        1.071776211                  0      -0.0138596846                  0   -1.321506437e-08                  0                  0                  0                  0                  0                  0        29.09941362        22.59410823        10.81815701        11.07953608        0.228162619       -1.718640848 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.24L3.B1"              2390.572767        170.7176535       -2.352440871        34.85901014       0.5446473656        5.739702215        5.721615151       0.1611651192        2.105766781                  0      0.02921702647                  0   -7.370614899e-09                  0                  0                  0                  0                  0                  0        28.37850841        28.08095635         11.0859905        11.33321491       -3.327306868       -2.258368996 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.23L3.B1"              2444.021283        33.12300333       0.5181363961        172.2414693        -2.32375612        5.854653724        5.853950827       0.1863538779        1.072514787                  0     -0.01391434206                  0    7.221906272e-09                  0                  0                  0                  0                  0                  0        34.89059595         28.6481251        11.34541672         11.6065246       -3.818771199       0.7806949676 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.22L3.B1"              2497.469799        170.0323401       -2.343178875         34.9950019        0.544439488        5.992502406        5.964765163       0.1613837219        2.104386432                  0       0.0291781834                  0    3.322415794e-08                  0                  0                  0                  0                  0                  0        35.86033161        23.32012644        11.62609576         11.7961774       0.2183532532        1.679137808 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.21L3.B1"              2550.918315        33.11244803       0.5139580775        172.5816304       -2.324256223        6.107758875        6.096590492       0.1861330398        1.071073107                  0     -0.01391342384                  0    1.296226247e-08                  0                  0                  0                  0                  0                  0        28.94625403        23.24074939        11.83048168        12.04854642       0.8377684809      -0.9662288007 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
